lessonId,displayLessonNumber,pageFile,screenId,screenTitle,controlId,buttonText,teachingGoal,targetSymbol,displayText,expectedSpeechText,expectedAudioType,pronunciationType,pronunciationRule,challengeOrLearning,beforeAnswerHidden,afterAnswerExplanation,catalogEntryId,catalogSpeechText,audioFilePath,fileExists,exactMatch,reviewStatus,voiceSource,model,generationDate,commercialUseBasis,nativeReviewer,fallbackBehavior,mobilePlaybackRisk,serviceWorkerCached,issueType,priority,recommendedAction,enabled
k0-consonant-contrast,4,lesson-consonant-contrast.html,retry-qj,错题重练,contrast-qj-retry,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,차,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:cha,차,audio/k0-consonant-contrast/cha.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,challenge-qs,听辨题,contrast-qs-challenge,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,사,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:sa,사,audio/k0-consonant-contrast/sa.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,answered-replay-qs,听辨题,contrast-qs-answered-replay,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,사,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:sa,사,audio/k0-consonant-contrast/sa.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,retry-qs,错题重练,contrast-qs-retry,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,사,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:sa,사,audio/k0-consonant-contrast/sa.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,challenge-qall,听辨题,contrast-qall-challenge,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,카,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:ka,카,audio/k0-consonant-contrast/ka.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,answered-replay-qall,听辨题,contrast-qall-answered-replay,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,카,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:ka,카,audio/k0-consonant-contrast/ka.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
k0-consonant-contrast,4,lesson-consonant-contrast.html,retry-qall,错题重练,contrast-qall-retry,播放听力题音频 / 再次播放,听辨发音类别或音节,,作答前隐藏,카,listening-question,question audio sequence,,challenge,true,true,k0-consonant-contrast:ka,카,audio/k0-consonant-contrast/ka.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-05,5,lesson-05.html,left-examples,音节块示例,lesson05-left-examples-0,听示例音节 가,音节块结构与完整音节对应,,가,가,syllable,初声辅音,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-05,5,lesson-05.html,left-examples,音节块示例,lesson05-left-examples-1,听示例音节 너,音节块结构与完整音节对应,,너,너,syllable,完整音节,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-05,5,lesson-05.html,left-examples,音节块示例,lesson05-left-examples-2,听示例音节 미,音节块结构与完整音节对应,,미,미,syllable,完整音节,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-05,5,lesson-05.html,top-examples,音节块示例,lesson05-top-examples-0,听示例音节 고,音节块结构与完整音节对应,,고,고,syllable,完整音节,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-05,5,lesson-05.html,top-examples,音节块示例,lesson05-top-examples-1,听示例音节 누,音节块结构与完整音节对应,,누,누,syllable,完整音节,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-05,5,lesson-05.html,top-examples,音节块示例,lesson05-top-examples-2,听示例音节 그,音节块结构与完整音节对应,,그,그,syllable,,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-05,5,lesson-05.html,ieung-examples,音节块示例,lesson05-ieung-examples-0,听示例音节 아,音节块结构与完整音节对应,,아,아,syllable,单个元音,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-05,5,lesson-05.html,ieung-examples,音节块示例,lesson05-ieung-examples-1,听示例音节 어,音节块结构与完整音节对应,,어,어,syllable,单个元音,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-05,5,lesson-05.html,ieung-examples,音节块示例,lesson05-ieung-examples-2,听示例音节 오,音节块结构与完整音节对应,,오,오,syllable,单个元音,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-06,6,lesson-06.html,review,复习已学元音,lesson06-review-0,听完整音节 애 · 音频待生成/待审核,复习已学元音,ㅐ,애,애,syllable,full syllable,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-06,6,lesson-06.html,review,复习已学元音,lesson06-review-1,听完整音节 에 · 音频待生成/待审核,复习已学元音,ㅔ,에,에,syllable,full syllable,,learning,not-applicable,not-applicable,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-06,6,lesson-06.html,oa,组合公式,lesson06-oa-2,听完整音节 와 · 音频待生成/待审核,组合公式,ㅘ,와,와,syllable,full syllable,복합 모음 ㅘ,learning,not-applicable,not-applicable,lesson-06:wa-syllable,와,audio/lesson-06/wa.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,ueo,组合公式,lesson06-ueo-3,听完整音节 워 · 音频待生成/待审核,组合公式,ㅝ,워,워,syllable,full syllable,복합 모음 ㅝ,learning,not-applicable,not-applicable,lesson-06:wo-syllable,워,audio/lesson-06/wo.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,carrier,完整承载音节,lesson06-carrier-4,听完整音节 와 · 音频待生成/待审核,完整承载音节,ㅘ,와,와,syllable,full syllable,복합 모음 ㅘ,learning,not-applicable,not-applicable,lesson-06:wa-syllable,와,audio/lesson-06/wa.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,carrier,完整承载音节,lesson06-carrier-5,听完整音节 왜 · 音频待生成/待审核,完整承载音节,ㅙ,왜,왜,syllable,full syllable,복합 모음 ㅙ; modern Seoul speech may overlap with ㅚ/ㅞ,learning,not-applicable,not-applicable,lesson-06:wae-syllable,왜,audio/lesson-06/wae-syllable.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,carrier,完整承载音节,lesson06-carrier-6,听完整音节 외 · 音频待生成/待审核,完整承载音节,ㅚ,외,외,syllable,full syllable,복합 모음 ㅚ; modern Seoul speech may overlap with ㅙ/ㅞ,learning,not-applicable,not-applicable,lesson-06:oe-syllable,외,audio/lesson-06/oe.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,carrier,完整承载音节,lesson06-carrier-7,听完整音节 워 · 音频待生成/待审核,完整承载音节,ㅝ,워,워,syllable,full syllable,복합 모음 ㅝ,learning,not-applicable,not-applicable,lesson-06:wo-syllable,워,audio/lesson-06/wo.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,carrier,完整承载音节,lesson06-carrier-8,听完整音节 웨 · 音频待生成/待审核,完整承载音节,ㅞ,웨,웨,syllable,full syllable,복합 모음 ㅞ; modern Seoul speech may overlap with ㅙ/ㅚ,learning,not-applicable,not-applicable,lesson-06:we-syllable,웨,audio/lesson-06/we.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,carrier,完整承载音节,lesson06-carrier-9,听完整音节 위 · 音频待生成/待审核,完整承载音节,ㅟ,위,위,syllable,full syllable,복합 모음 ㅟ,learning,not-applicable,not-applicable,lesson-06:wi-syllable,위,audio/lesson-06/wi.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,carrier,完整承载音节,lesson06-carrier-10,听完整音节 의 · 音频待生成/待审核,完整承载音节,ㅢ,의,의,syllable,full syllable,복합 모음 ㅢ; realization varies by position and grammatical role,learning,not-applicable,not-applicable,lesson-06:ui-syllable,의,audio/lesson-06/ui.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,carrier,完整承载音节,lesson06-carrier-11,听完整音节 얘 · 音频待生成/待审核,完整承载音节,ㅒ,얘,얘,syllable,full syllable,복합 모음 ㅒ; often close to ㅐ in modern speech,learning,not-applicable,not-applicable,lesson-06:yae-syllable,얘,audio/lesson-06/yae.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,carrier,完整承载音节,lesson06-carrier-12,听完整音节 예 · 音频待生成/待审核,完整承载音节,ㅖ,예,예,syllable,full syllable,복합 모음 ㅖ; often close to ㅔ in modern speech,learning,not-applicable,not-applicable,lesson-06:ye-syllable,예,audio/lesson-06/ye-syllable.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,extended,延伸拼写,lesson06-extended-13,听完整音节 얘 · 音频待生成/待审核,延伸拼写,ㅒ,얘,얘,syllable,full syllable,복합 모음 ㅒ; often close to ㅐ in modern speech,learning,not-applicable,not-applicable,lesson-06:yae-syllable,얘,audio/lesson-06/yae.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,extended,延伸拼写,lesson06-extended-14,听完整音节 예 · 音频待生成/待审核,延伸拼写,ㅖ,예,예,syllable,full syllable,복합 모음 ㅖ; often close to ㅔ in modern speech,learning,not-applicable,not-applicable,lesson-06:ye-syllable,예,audio/lesson-06/ye-syllable.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,words,无收音词汇,lesson06-words-15,听完整单词 과자 · 音频待生成/待审核,无收音词汇,,과자,과자,word,full word,받침 없는 CV 음절 두 개,learning,not-applicable,not-applicable,lesson-06:gwaja-word,과자,audio/lesson-06/gwaja.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,words,无收音词汇,lesson06-words-16,听完整单词 여우 · 音频待生成/待审核,无收音词汇,,여우,여우,word,full word,받침 없는 CV 음절 두 개,learning,not-applicable,not-applicable,lesson-06:yeou-word,여우,audio/lesson-06/yeou.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,words,无收音词汇,lesson06-words-17,听完整单词 의자 · 音频待生成/待审核,无收音词汇,,의자,의자,word,full word,word-initial ㅢ requires native review; no final consonants,learning,not-applicable,not-applicable,lesson-06:uija-word,의자,audio/lesson-06/uija.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,words,无收音词汇,lesson06-words-18,听完整单词 왜 · 音频待生成/待审核,无收音词汇,ㅙ,왜,왜,word,full word,복합 모음 ㅙ; modern Seoul speech may overlap with ㅚ/ㅞ,learning,not-applicable,not-applicable,lesson-06:wae-word,왜,audio/lesson-06/wae-word.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,words,无收音词汇,lesson06-words-19,听完整单词 예 · 音频待生成/待审核,无收音词汇,ㅖ,예,예,word,full word,복합 모음 ㅖ; often close to ㅔ in modern speech,learning,not-applicable,not-applicable,lesson-06:ye-word,예,audio/lesson-06/ye-word.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-06,6,lesson-06.html,words,无收音词汇,lesson06-words-20,听完整单词 뭐 · 音频待生成/待审核,无收音词汇,,뭐,뭐,word,full word,초성 ㅁ + 복합 모음 ㅝ,learning,not-applicable,not-applicable,lesson-06:mwo-word,뭐,audio/lesson-06/mwo.mp3,false,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,runtime network-first; not precached,missing-audio,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-01,01,review.html,review-lesson01:vowels,复习中心听力题,review-audio-lesson01:vowels,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,어,listening-question,单个元音,,review,true,true,lesson-01:eo,어,audio/lesson-01/eo.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-01,01,review.html,review-lesson01:shadowing,复习中心听力题,review-audio-lesson01:shadowing,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,"가, 나",listening-question,初声辅音,,review,true,true,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-01,01,review.html,review-lesson01:quiz:0,复习中心听力题,review-audio-lesson01:quiz:0,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,오,listening-question,单个元音,,review,true,true,lesson-01:o,오,audio/lesson-01/o.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-01,01,review.html,review-lesson01:quiz:1,复习中心听力题,review-audio-lesson01:quiz:1,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,우,listening-question,单个元音,,review,true,true,lesson-01:u,우,audio/lesson-01/u.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-01,01,review.html,review-lesson01:quiz:4,复习中心听力题,review-audio-lesson01:quiz:4,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,가,listening-question,初声辅音,,review,true,true,lesson-01:ga,가,audio/lesson-01/ga.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-02,02,review.html,review-lesson02:words,复习中心听力题,review-audio-lesson02:words,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,나무,listening-question,单词,,review,true,true,lesson-02:namu,나무,audio/lesson-02/namu.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-02,02,review.html,review-lesson02:shadowing,复习中心听力题,review-audio-lesson02:shadowing,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,"나무, 다리, 머리",listening-question,单词,,review,true,true,,,,false,false,missing,,,,,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,missing-catalog-entry,P1,Create an exact typed catalog record before generation.,false
lesson-02,02,review.html,review-lesson02:quiz:0,复习中心听力题,review-audio-lesson02:quiz:0,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,이,listening-question,单个元音,,review,true,true,lesson-02:i,이,audio/lesson-02/i.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-02,02,review.html,review-lesson02:quiz:3,复习中心听力题,review-audio-lesson02:quiz:3,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,머리,listening-question,单词,,review,true,true,lesson-02:meori,머리,audio/lesson-02/meori.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-03,03,review.html,review-lesson03:new-letters,复习中心听力题,review-audio-lesson03:new-letters,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,여,listening-question,单个元音,,review,true,true,lesson-03:yeo,여,audio/lesson-03/yeo.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-03,03,review.html,review-lesson03:greeting,复习中心听力题,review-audio-lesson03:greeting,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,안녕하세요,listening-question,完整句子或对话,,review,true,true,lesson-03:annyeonghaseyo,안녕하세요,audio/lesson-03/annyeonghaseyo.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-03,03,review.html,review-lesson03:quiz:0,复习中心听力题,review-audio-lesson03:quiz:0,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,야,listening-question,单个元音,,review,true,true,lesson-03:ya,야,audio/lesson-03/ya.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-03,03,review.html,review-lesson03:quiz:3,复习中心听力题,review-audio-lesson03:quiz:3,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,안녕하세요,listening-question,完整句子或对话,,review,true,true,lesson-03:annyeonghaseyo,안녕하세요,audio/lesson-03/annyeonghaseyo.mp3,true,true,pending,openai-gpt-4o-mini-tts,gpt-4o-mini-tts,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-04,7,review.html,review-lesson04:batchim,复习中心听力题,review-audio-lesson04:batchim,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,방,listening-question,收音,받침 ㅇ,review,true,true,lesson-04:bang,방,audio/lesson-04/bang-v2.wav,true,true,pending,legacy-system-export,,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-04,7,review.html,review-lesson04:thanks,复习中心听力题,review-audio-lesson04:thanks,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,감사합니다,listening-question,音变、完整句子或对话,鼻音化：합니다 → [함니다],review,true,true,lesson-04:gamsahamnida,감사합니다,audio/lesson-04/gamsahamnida-v2.wav,true,true,pending,legacy-system-export,,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-04,7,review.html,review-lesson04:quiz:0,复习中心听力题,review-audio-lesson04:quiz:0,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,밤,listening-question,收音,받침 ㅁ,review,true,true,lesson-04:bam,밤,audio/lesson-04/bam-v2.wav,true,true,pending,legacy-system-export,,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-04,7,review.html,review-lesson04:quiz:2,复习中心听力题,review-audio-lesson04:quiz:2,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,물,listening-question,收音,받침 ㄹ,review,true,true,lesson-04:mul,물,audio/lesson-04/mul-v2.wav,true,true,pending,legacy-system-export,,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
lesson-04,7,review.html,review-lesson04:quiz:3,复习中心听力题,review-audio-lesson04:quiz:3,播放音频 / 再次播放,间隔复习听辨,,作答前隐藏,감사합니다,listening-question,音变、完整句子或对话,鼻音化：합니다 → [함니다],review,true,true,lesson-04:gamsahamnida,감사합니다,audio/lesson-04/gamsahamnida-v2.wav,true,true,pending,legacy-system-export,,,pending-documentation,,none; fail closed with localized status,user gesture required; state reset must be verified on iOS/Android,not-applicable,rights-and-review-metadata-gap,P1,"Keep disabled until approved, exact, rights-complete, and available.",false
